PLACE	DATE	TIME	DURATION	CATEGORY	CTITLE	ETITLE	GRADE	REMARK	PAGE
總督總督廳	2010/07/13	15:30	102	觀摩 - 城市物語	美味家庭	A Family	輔PG		58
總督總督廳	2010/07/13	17:40	100	觀摩 - 城市物語	重生殺機	The Door	限R		59
總督總督廳	2010/07/14	11:00	109	觀摩 - 城市物語	淚之高原	Altiplano	護P		58
總督總督廳	2010/07/14	13:20	122	花 Young 次世代	築夢少年隊	The Dreamer	普G		72
總督總督廳	2010/07/14	16:00	160	3D 概念館	阿凡達	Avatar	普G	▲	76
總督總督廳	2010/07/14	19:30	98	觀摩 - 亞洲大不同	魚狗	Kingfisher	輔PG	★	67
總督總督廳	2010/07/15	10:30	94	摩登上海	上海公園	Park Shanghai	普G		33
總督總督廳	2010/07/15	12:50	102	觀摩 - 城市物語	十字迷情	Hadewijch	普G		59
總督總督廳	2010/07/15	15:00	97	觀摩 - 城市物語	馬奎斯之愛與群魔	Of Love and Other Demons	護P		60
總督總督廳	2010/07/15	17:10	97	觀摩 - 城市物語	斷背禁愛	Brotherhood	輔PG		59
總督總督廳	2010/07/15	19:30	115	閉幕片	酷馬	fantôme, où es-tu?	普G	★	21
電資館※	2010/07/13	14:00	152	絕代風華阮玲玉	戀愛與義務	Love and Duty	普G		35
電資館※	2010/07/13	19:00	96	絕代風華阮玲玉	桃花泣血記	The Peach Girl	普G		35
電資館※	2010/07/14	14:00	103	絕代風華阮玲玉	小玩意	Little Toys	普G		36
電資館※	2010/07/14	19:00	109	絕代風華阮玲玉	一剪梅	A Spray of Plum Blossoms	普G		35
電資館※	2010/07/15	14:00	90	絕代風華阮玲玉	歸來	Coming Home	普G		36
電資館※	2010/07/15	19:00	78	絕代風華阮玲玉	神女	Goddess	普G		36
電資館※	2010/07/16	14:00	78	絕代風華阮玲玉	再會吧，上海	Goodbye, Shanghai	普G	▲	36
電資館※	2010/07/16	19:00	101	絕代風華阮玲玉	新女性	New Women	普G	▲	37
電資館※	2010/07/17	14:00	123	絕代風華阮玲玉	阮玲玉	Center Stage	普G		37
電資館※	2010/07/17	19:00	99	絕代風華阮玲玉	國風	National Customs	普G		37
電資館※	2010/07/20	14:00	96	絕代風華阮玲玉	桃花泣血記	The Peach Girl	普G		35
電資館※	2010/07/20	19:00	123	絕代風華阮玲玉	阮玲玉	Center Stage	普G		37
電資館※	2010/07/21	14:00	109	絕代風華阮玲玉	一剪梅	A Spray of Plum Blossoms	普G		35
電資館※	2010/07/21	19:00	90	絕代風華阮玲玉	歸來	Coming Home	普G		36
電資館※	2010/07/22	14:00	101	絕代風華阮玲玉	新女性	New Women	普G	▲	37
電資館※	2010/07/22	19:00	78	絕代風華阮玲玉	再會吧，上海	Goodbye, Shanghai	普G	▲	36
電資館※	2010/07/23	14:00	99	絕代風華阮玲玉	國風	National Customs	普G		37
電資館※	2010/07/23	19:00	103	絕代風華阮玲玉	小玩意	Little Toys	普G		36
電資館※	2010/07/24	14:00	78	絕代風華阮玲玉	神女	Goddess	普G		36
電資館※	2010/07/24	19:00	152	絕代風華阮玲玉	戀愛與義務	Love and Duty	普G		35

